gakkai-0000001364	改良形PAFCの開発(2)-シートマトリックスの検討	リン酸型燃料電池はこれまでの研究開発により安定した性能を保証できる段階に至っているが、実用化に近づけるためにはさらに一層のコスト低減,信頼性向上,高性能,長寿命化が必要である。これらの課題に対し筆者らは薄形化技術により高出力密度電池の開発を進めている。本報告ではその一貫として検討したシートマトリックスの開発状況について報告する。すなわち、従来ペースト状のため薄膜化が困難であったが、リン酸との親和性に優れた金属リン酸塩の粉末とSic,PTFEの特殊な処理によって厚さ100μmのシート化に成功した。本マトリックスの性能を小形セルによる寿命実証試験などにより従来品より高性能,高出力密度化できることを実証した。
gakkai-0000001367	レーザ溶射法による固体電解質膜の製造技術に関する研究	大出力CO_2レーザを用いた新しいレーザ溶射法が開発された。この技術は燃料電池の固体電解質膜製造技術の一方法として開発されたものである。本方法は基板に当らないようにレーザビームを照射し、このレーザビーム中に溶射材供給装置(ガン)から溶射材(粉末粒子)を送り込み、レーザビーム中で粉末粒子を溶融させ基板に付着させるものである。この方法はレーザビームが基板に当らないので基板を損傷することがない等種々の特長がある。実験はアルミナ磁器にイットリア安定化ジルコニアのコーティングを行なった。コートされた膜の結晶構造は立方晶でありコーティングプロセスにおいて結晶構造の変化はなかった。
gakkai-0000001370	固体電解質燃料電池電極材の導電特性	固体電解質燃料電池の空気電極材として使用するペロブスカイト型複合酸化物の導電性を測定した。試料は粉末をプラズマ溶射して薄膜としたもの及び、バルクでの導電率の変化を、室温から1100℃迄昇温して測定した。この結果からLaCoO_3が最も導電特性がすぐれていることが明らかとなった。
gakkai-0000001373	固体電解質燃料電池500W発電実験	高温固体電解質燃料電池は全部品が固体で構成されているので、構造が簡単である、そして動作温度が高いので排熱の利用の面で有利な面を持っている。電総研ではムーンライト計画によって固体電質型燃料電池の開発を行っているが、その中間評価として電池の製法(プラズマ溶射法による)のまとめおよび製作した電池の性能評価のため水素空気のガス条件で定格電圧12Vにおいて500W発電を行った。本実験では最大発電量1200W、定格電圧時発電量540Wを得たが、時間とともに発電性能が劣化する傾向を持ち、電池の気密性および材料の開発の面で、さらに開発の必要であることが結論された。
gakkai-0000001376	電池電力貯蔵システムの運転研究-これまでの成果	工技院ムーンライト計画の一環として「新型電池電力貯蔵システムの開発が進められている。この開発の一つ「システム技術の開発において、関西電力巽変電所構内に、鉛電池を用いた電力貯蔵試験所を建設し、61年10月より運転研究に入っている。本報告では62年度までの運転研究の成果を電力貯蔵の機能の面からまとめ、負荷平準化運転特性、無効電力制御試験、AFC模擬試験、ピークカット試験の4項目について 報告する。
gakkai-0000001379	太陽熱発電システムの直達日射量データ処理を左右するしきい値の調整について	太陽熱発電システムの計画・設計・運用を考察するために直達日射量の一年間のデータ処理を行い、各種の特性を明らかにしてきた。このデータ処理アルゴリズムでは年間最大電力量を見出す事を目的としているのだが、直達日射量のしきい値によってその値が変動する。直達日射量のしきい値は(日射の継続性の判別に関連しているので)日照時間に左右され(中型タワー集光方式では)各種の値をとる。そこで日照時間と直達日射量の関係を分類整理し、それらの図等から調整係数を見出す過程を示す。そして日照時間が9.7,9.3,……,7.3,7.0と一定減少傾向に対応する直達日射量(kwh, m^2h)に乗じる調整係数の変化とその特徴について考察する。
gakkai-0000001382	太陽光発電用小規模インバータのディジタル制御化	新エネルギー総合開発機構から受託し、研究・開発を進めている3KW級系統連系用太陽光発電インバータにおいて、制御回路をディジタル制御化し、その検証を行った。インバータは交流出力100V-単相-3KVAで制御方式は電流フィードバックループ付PWM制御方式である。出力電流制御にはマイコンの下位にディジタルシグナルプロセッサを使用し、10KHzの高速サンプリングをディジタルにて行っている。検証試験の結果、電圧・電流の波形歪等で良好な特性が得られた。これによって信頼性の向上,経年劣化の低減を図ることができた。
gakkai-0000001385	太陽光発電システム用レドックス・フロー型電池のシャント電流解析	試作された太陽光発電システム用1kw級レドックス・フロー型電池のシャント電流解析を行い、単独または太陽電池との連系充放電試験結果との比較を行った。両者はよく一致し、この解析法がレドックス・フロー型電池の流通型電解槽の設計に有効であることを示した。さらに、充放電効率に及ぼす充放電電流、タップ切替えの効果について検討し、充放電電流が10A以下となると、電力効率が急速に低下することなどを明らかにした。また、レドックス・フロー型電池のシャント電流や各種効率を簡便に推定する方法についても検討した。この推定法は、太陽光発電システム全体のシミュレーションに役に立つと思われる。
gakkai-0000001388	太陽光発電システムの寒冷地特性(降雪による影響)	寒冷地において太陽光発電システムを運用する場合の冬期間の降雪と太陽電池設置角度と、出力との関係を求め寒冷地に適した設置角度を求める。 また、降雪に対応した積雪寒冷地に適した太陽電池構造を検討する。
gakkai-0000001391	非平衡方式ディスク形MHD発電機の実験結果と準2次元解析結果の比較	非平衡方式ディスク形MHD発電機の流体力学諸量を一定とした解析は従来から行われている。しかしこれらの解析では発電機の電圧-電流特性等の出力特性の正確な計算はできない。このことを考慮して、筆者等はすでに、発電機の出力特性の計算用の解析コードを作成している。本解析コードでは、電気諸量の印加磁界に垂直な平面における2次元解析に加えて、流体力学諸量の流れ方向の1次元解析も行い、両諸量間の相互作用を考慮している。本論文では、塩田氏等が以前に行った実験と同じ条件で計算を行い、実験と解析の両方で得られた電圧-電流特性を比較することによって、この解析コードによる計算結果の妥当性の確認を行っている。
gakkai-0000001394	亜音速ダイアゴナル形MHD発電機-電力系統接続システムに関する研究	次期大型MHD発電実験装置として、熱入力100MW級、電気出力10MW級発電機が検討されている。MHD発電機は直流発電機であるので、その電力を商用送配電系統などの交流系統に供給する場合、インバータによって直流交流変換を行う必要がある。筆者らは、MHD発電機として亜音速ダイアゴナル形MHD発電機、インバータとしては他励式インバータを採用し、MHD発電機からの出力を同期発電機からの出力と並列に無限大母線に供給するシステムについて、その特性解析を計算機シミュレーションにより行っている。本報では、定常解析、及び事故解析のうちの点弧失敗事故の結果について報告する。
gakkai-0000001397	低温形スラギングアノード電極の特性	オープンサイクル石炭燃焼MHD発電用アノード電極は、電極表面に付着するスラグ層中での放電現象や液相スラグとの電気化学的相互作用によって苛酷な使用条件を課せられている。Fe基、Ni基、Co基及びFe基耐熱合金ベースサーメット電極のスプラッシュ実験をCOM燃焼条件下で遂行した。本実験は電極表面の電流現象の観測・電極降下電圧、電極熱流束等の電流密度依存性、1.3A, cm^2の電流条件下でのアノード損失等をスラグ中のFe_2O_3量を変化して観測及び計測した。その結果、Fe_2O_3量の増加により、スラグ付着厚と電流現象が顕著に変化し、そのため電極熱流束とアノード損失の低下が認められた。また、電極表面に形成する鉄系酸化物が耐アノード損失に好ましい効果を示した。
gakkai-0000001400	爆薬駆動プラズマの発生と発電実験	爆薬を用いて希ガス(アルゴン)を圧縮し、高磁気レイノルズ数をもつプラズマを生成して、その挙動を調べるとともに、パルス大電流のMHD発電を行うことを目的として予備的実験を行った。流速約9km, s、衝撃波速度15km/s、圧力1.3kbar、電気抵抗数mΩ(電極間距離20mm)のプラズマを得ることができた。また0.1Tの磁陽中で、直径5mmの電極を用いて、起電力約18Vが発生し、0.8KAの電流をとり出すことができた。
gakkai-0000001403	核燃料燃燒制御に関する考察	核分裂炉,核融合炉および通常の熱機関の燃燒を比較考察した。気相燃燒と固相燃燒とに分類されるが、反応断面積が小さい核反応では、固相反応が有利であると考えられる。反応物質a,bの密度を、それぞれn_1,n_2とすると、出力密度p=εn_1n_2〈のひ〉で表される。ε:1反応当りの発生エネルギー,δ:反応断面積,υ:a,bの相対速度として計算するとp=gn_1n_2×10^&lt;-13&gt;〔eV・S^&lt;-1&gt;・m^&lt;-3&gt;〕である。gは(1)CO+1, 2O_2=CO_2(2)U-235の核分裂,(3)DT核融合の場合、それぞれ1.2,1.6,1.8となり、計算における仮定を考慮すれば、ほとんど同じである。ΔE,Δt、をそれぞれ反応系のエネルギー,時間の不安定性とするとΔE,Δt【less than or equal】Hであるような制御の限界値Hがあると考えられる。
gakkai-0000001406	ファジィ・インターバル・ロジック〜ファジィ区間真理値〜	あいまいな情報を取り扱う理論としてファジィ論理がある。2値論理が0,1の2つの真理値しか持ちえなかったのに対して、ファジィ論理では真理値に£0,1|の値を許すことであいまいさの取り扱いを可能としている。あいまいさをさらに持たせる目的で、ファジィ真理値を上限下限で指定される閉区間にまで拡張したものが区間真理値である。本報告では、区間真理値の基本定義、及び論理演算の定義を通して、その性質をさぐり、論理体系ファジィ・インターバル・ロジックを明確にしていく。
gakkai-0000001409	ファジィを用いた形状認識について	コンピュータに対して日常使い慣れた言葉で命令できれば、機械系の操作に対する人間の負担を非常に軽減することができる。しかしコンピュータは定量的な処理を高速に行なうことが得意であり、一方人間は処理を定性的に行なうことができるところに特徴がある。そのため、コンピュータと人間との情報の授受を円滑に行なうためには、コンピュータは人間のあいまいさを取り扱わなければならない。本研究では、物体をその形状によって指定するシステムを考え、物体の形状をファジィ集合を用いて表わすことにより、人間の認識や表現に含まれるあいまいさに対応した。
gakkai-0000001412	火力発電所配管系統の圧力流量計算プログラムの開発	火力発電所内の蒸気・給水・循環水配管系統の圧力損失ならびに流量計算を行うプログラムを開発した。配管系統の形態には種々のものがあり、管網を形成している場合もある。開発したプログラムでは配管系統をノード・ブランチのネットワーク構造でモデル化する。ノードは分岐・合流点、入口点、出口点、断面積変化点、ブランチは管路が対応する。各ブランチに上下流側のノードを対応付ける事により、配管系統の任意の接続状態を表現できる。これらの情報とブランチの口径・長さといった物理的な条件をデータとして与えて計算する汎用的なプログラムとなっている。
gakkai-0000001415	BD木を用いた会話型CADシステム	図形情報の会話的環境における処理では、効率のよい管理・検索が重要となる。本システムではこのような要求を満たすものとして、領域2等分割と領域式を各ノードに持つ2分木構造を基礎とした図形管理方式、BD木を用いている。図形の外接長方形を求め、その中心点を点情報管理構造によって管理する。次にこの木構造の全てのノードに対して各ノードを根とする部分木中に含まれる全ての図形を含む外接長方形を作り、この長方形の位置、大きさの情報を部分木の根ノードに持たせる。
gakkai-0000001418	プラズマ実験における分散形データ処理システム	核融合実験装置の大型化に伴ない、処理するデータ量は増大する傾向にある。従って、データ処理システムには柔軟性を要求される。そこで著者は、CAMACシステムとパソコンシステムによる複数の分散系を構築し、汎用ネットワークの利用により、拡張性、信頼性の高い分散形データ処理システムを開発した。本論文では、まずシステムの構築の概要と自動化の手法について述べている。次いで、本システムを実際に、プラズマ生成当り約300KBのデータを発生する実験装置に応用して、システムの処理能力、信頼性、操作性を調べ、本システムの有用性を明らかにしている。
gakkai-0000001421	CCDカメラによるスポット溶接部の温度計測	放射温度計は接解温度計では測定が困難である移動物体、溶融金属といった高温で腐食性の高い物体の測温に威力を発揮している。しかし、放射温度計は物体の放射量を測定するため、その物体の表面状態により時々刻々と変化する放射率の影響を無視しえない。そこで異る2波長の放射量を同時に測定することにより、放射率の影響を軽減するという方法を用いる。本研究では、2台のCCDカメラを用いて放射温度計を作製し、Cu‐Niを試料に用いてスポット溶接における測温を試みた。その結果、溶接部の温度分布を得ることができた。
gakkai-0000001424	半導体ガスセンサによる混合ガス判別の可能性	家庭用ガス漏れ警報器は、一般には警報設定濃度になったときに警報を発するだけのものが大部分である。近年、警報を発するのみでなく、ガス種および濃度等など更に細かい情報が要求されている。筆者らは、従来単一ガス種での判別について複数のセンサを使用し、演算および比較することを検討してきたが、今回、混合ガスに対する判別の可能性について検討した。その結果、各センサからのデータを更に演算することで混合の場合にも、ガスの組合せによって異なるが、判別の可能性が出てきたので報告する。
gakkai-0000001427	オシロスコープにおける時間軸校正の自動化	オシロスコープを利用した測定では、時間軸の信頼性が重要となる。しかし、時間軸波形発生回路は、コンデンサを用いた積分回路で構成されるため、定期的に校正することが必要となる。従来、時間軸校正は、可変容量などを調整することで行っていたが、今回マイクロプロセッサの利用により、時間軸校正の自動化を実現できた。実現に際しては、稼動率を向上するための検討や故障診断による保守性向上の必要があった。本方式を製品に適用することにより、従来に比べより信頼性の高いオシロスコープを提供することができた。
gakkai-0000001430	不動点定理による最適制御問題の数値解法の簡易化	拘束のない非線形最適制御問題を解くための一次アルゴリズムを提案する。この方法は不動点定理に基づいている。この方法には次の様な特徴がある。a. アルゴリズムが簡単である。b. 初期推定解の選択に2次アルゴリズムほどには影響されない。C. 繰り返し計算の過程で試行的なパラメータの選択を必要としない。論文は連続関数全体の空間におけるこのアルゴリズムの収束性と得られた解の最適性についても述べる。
gakkai-0000001433	数式処理言語による制御系の複素ポテンシャル特性表示について	本研究は古典的な制御理論において考察された複素ポテンシャルの特性図に対し、最近の数式処理言語を用いることによって特性パターンの一つとして容易に表示しえることを示す。さらにシステムの新しい表示解析手法について考察する。数式処理言語によれば複雑で高次元な伝達関数でも虚部及び実部をそれぞれ分離した式として取り出すことができ、グラフィック関数によって様々な角度から特性を把握することができる。高速、大容量の計算機であればパターンマッチングなどによりパターン特性の分類も可能である。
gakkai-0000001436	確率系における異常状態の推定誤差の考察	線形確率システムの出力の自己回帰モデル(ARモデル)に基づく残差系列の一般化尤度比検定により、状態の異常変動の最尤推定値が得られるが、初期推定値の振れ幅の影響による偏りを生じる場合がある。この偏りは観測データを増やしても減少することなく推定誤差として残る。本論文では異常項の最尤推定値を与える式を導き、これより初期推定誤差の大きさは確率的に変動する残差と、残差の係数としてのシステム行列およびAR係数からなる重みにより定まることを示し、これと推定値の偏りの関係について考察する。最後に計算機シミュレーションによる数値例を示す。
gakkai-0000001439	冷間圧延機における協調分散制御	従来、圧延機のような大規模複雑なシステムは階層制御を行っていた。今回、この階層制御を協調・分散という概念で整理し、この協調分散制御を効率良く遂行するため、協調制御のシステム分解法を新たに開発した。これは、多変数制御理論を分散制御に適用するため、システムを状態変数に着目してサブシステムに分解するものであり、従来の非干渉制御と異なり、観測行列の考慮が不要となり、比較的簡単に分解できる特色がある。この方式を冷間圧延機システムに適用し、シミュレーションにより従来技術と比較した結果、板厚偏差を1, 2〜1/3に低減できる見通しを得た。
gakkai-0000001442	勾配法を用いた繰り返し制御系の設計	繰り返し制御系は与えられた周期目標時間関数に収束していくように制御入力を繰り返し求めていく方式であり特にロボット作業現場等で利用されている。しかしその繰り返し制御入力を求める手順・理論が複雑であり整然としない面がある。本研究は数値計算法でよく用いられている勾配法を適用しより整然かつ簡単な構造をした繰り返し制御のアルゴリズムを提案したものである。 本手法により制御入力が漸次求まっていく経過を発表当日報告する。
gakkai-0000001445	インテリジェント・ドアシステムの開発	音声情報処理技術を応用した製品,装置等の需要が拡大しつつあり、今後FA,OA,HAの分野において重要な役割を果たすと思われる。そこで今回住宅玄関部(ドア,戸枠袖部)に、インテリジェント機能をもたらすために音声録音・再生装置を内蔵し、暗証コードで家族間のメッセージ,訪問者の要件伝達等が制御できるシステムを開発したのでその概要について述べる。なお、本システムはHAシステムの一部としてのセキュリティ機能に関して、暗証コードで玄関部の施解錠を行なう機能も備えているものである。
gakkai-0000001448	入力に窓を持つフェールセーフ論理素子の応用	安全と危険の状態を2値1,0で表わすとき、安全を保証する手段が故障によってこれを保証できないとき危険を表わすためには、エネルギとしての出力状態が〈安全を表す状態(論理値1)〉 》 〈危険を表す状態(論理値0)〉でなければならない(ポテンシャル極大条件)。これを電気的処理の出力信号(ポテンシャル)として、一般的に表せば、振幅軸上及び時間軸上で限られる範囲でだけ安全状態が表わされる。これはまた、雑音に対する耐性をも含む。著者らは、この安全が許容される範囲を窓と呼び、振幅軸上でこれを定めるコンパレータをウインドウ・コンパレータと呼ぶ。本論文では、この素子の構成法と適用例を示す。
gakkai-0000001451	フェールセーフ・システムにおける多重故障解析の一実例	フェールセーフシステムにおける故障解析法が提案してある。フェールセーフは近年多くの分野で必要とされる技術である。本論文では新しく開発した列車検知用センサ(軌道リレー)を構成する基本要素を例にとって説明する。従来高信頼性技術で利用されて来たFMEAやFMECAは単に代表的故障モードを挙げて、この影響を羅列しただけであった。本提案の方法では、システムを構成するすべての要素について、単一故障および多重故障の影響が考察され、故障時の出力状態が表現される。この解析方法と基礎的フェールセーフ論理演算の手法が踏襲されるならば、システムのフェールセーフ性解析は極めて容易なものとなる。
gakkai-0000001454	正常機能モデルに基づいた故障検出アルゴリズム	正常であればシステムはこう機能するはずであるという挙動を推定し、現実の事象との一致, 不一致によって故障を検出する方法がある。この利点は故障及びそのモデルを予め定める必要のないことにあるが、大規模システムや多重故障に十分対処出来るアルゴリズムはまだない。本論文では各々のサブシステムは不完全なローカル情報から部分的な結果を出し、その結果を互いに通信し合うことによって、正常なサブシステム間で、どのサブシステムは故障しているかについて合意するような分散・協調型問題解決による故障検出手法を提案する。
gakkai-0000001457	原子力発電所用データ表示システム	原子力発電所の異常又は万一事故が発生した場合に、現場運転員の手を煩わすことなく緊急時対策所の技術支援スタッフに、プラントの情報を提供するデータ表示システムを開発した。本システムは既設プロセス計算機に入力されたプラント情報を、光データウェイを介して緊急時対策所のCRTに表示し、中央制御室の当直長CRTにも表示する。表示に際しては、緊急時の使用を考慮し必要最小限の操作で表示する。表示する画面は、プライマリディスプレイ、アラームサマリ、トレンド表示、環境データ表示、プラント監視表示等の画面を提供している。
gakkai-0000001460	スキー直滑降姿勢のシミュレーション	現在、電面を滑走するロボットについて研究を行っているが、その基礎研究として、スキー直滑降時に於ける人間の動作について検討している。本報告では、3関節を持つモデルによるシミュレーションにより、スキーを固定した場合の外乱に対する姿勢の安定性を検討した。このことにより、各関節にサーボシステムを取り付けたシステムで人間の直滑降姿勢の安定性について検討できることがわかった。
gakkai-0000001463	離散システムシミュレータによる生産スケジューリング	生産システムのスケジューリングとは、生産計画の段階で決定された仕事の日程計画を立てることである。日程計画は従来のような全仕事の総加工時間、機械遊休時間、仕事の加工待ち時間などの各仕事の加工完了時間の最小化を目的とする問題であれば分岐限定法などを用いて各機械上での各仕事の加工順序を定めることにより求めることができる。しかし、このような方法により求められた解は工程管理者が工程管理を行うには管理方法が複雑になり管理しにくい場合が多い。本研究では、時間ペトリネットを基にしたシミュレータを使い、従来のORの手法では導くことが現実的に不可能な管理しやすい解を導く加工順序決定ルールを発見することを目的としている。
gakkai-0000001466	輸送スケジューリング問題の階層的モデル化	輸送スケジューリング問題は交通、物流、生産システム等種々の分野に含まれる問題である。今後、種々の分野でこの問題はますます重要になってくると思われるが、その際に従来各分野で培われてきた経験的ヒューリスティクスや理論的研究成果を有効に利用することが重要である。そのために、各分野にわたる幅広い問題を含む輸送スケジューリング問題の一般的なモデル化を提案する。これは個々の問題に対処する際の1つの基本モデルとして有用である。またこのモデルに基づいて、輸送スケジューリング問題の階層的分類を行い、具体的問題に対する考察を加える。
gakkai-0000001469	都市交通網における経路案内システム〜第k最短路探索における範囲限定の検討〜	複雑化する交通網において現在地から目的地への経路を求める場合、所要時間最小の経路を探索するだけでは、乗り換え,運賃,混雑度などを考えると適当な経路とならないことがある。このような場合、第2,第3…の経路も求めて、それらの中から適当な経路を選択することが望ましいと考えられる。このような目的から第k最短路探索問題を経路案内システムに導入することを考えるが、経路探索の計算手数が増大するため、計算効率が問題となっている。今回は、第k最短路探索において、計算手数を削減することを目的に、節点縮約や探索範囲の限定などについて行っており、これらの効果などを検討したので報告する。
gakkai-0000001472	知的制御に関する一研究(燃料電池プラントへの適用)	プラント制御へ適用することを目的に、知的制御系の構築ツールOKBS, EXPERTを開発したが、今回本ツールを用いた一研究として燃料電池プラントを対象に適用検討を行なった。本検討では、推論部OKBS, EXPERTと燃料電池プラントのシミュレータとを結合し、シミュレーション上で制御ルールを作成、研究を進めたが、本プラントの制御性の面で有効な成果が得られたので、その概要について報告する。
gakkai-0000001475	ディスク情報とDNAに関する一考察	老化を考察する初歩的手段として、ディスクの情報とDNAとの関連性を検討した。即ち、遺伝システムにおいてDNAはATGCよりなり、その情報をmRNAに転写し、その情報によりポリペプチド結合を行いアミノ酸は合成されタンパク質となる方法をとっており、一方、磁気ディスク・システムでは情報をトラックより読み取り、制御装置、チャネルを通し、中央演算処理装置で解読される。これらは、DNAの転写、翻訳、配列が磁気ディスクにおける読み出し、解読、制御に、またDNAの講造は磁気ディスクのトラックに対応づけられる等の結果が得られた。
gakkai-0000001478	喉からの情報を用いた音声認識	現在、一般的に行なわれている音声認識の方法は、口から発せられた音声データのみで解析及び認識を行なうものが多い。しかしながら、声帯、口腔、鼻腔等を含めた発生器官全体を考えると、口からの音声はいわばこれらの全器官からの出力である。この器官全体を入出力をもつ一つのシステムと考え、これの伝達特性を求めることにより、音声の発声メカニズムをより詳細に捉えることが可能となり、ひいては音声の認識度も改善されると考えられる。
gakkai-0000001481	誘導電動機二乗和電流脈動低減方式電圧形PWMインバータと制御特性	誘導電動機の運転状態をフィードバックすることにより、トルク脈動等、駆動特性の改善を図る手法は、負荷との整合性にすぐれ種々のPWM制御手法が報告されている。本稿では、誘導電動機の電流を検出し、三相電流の二乗和演算量の脈動が低減されるようにPWM制御をかけることにより、誘導電動機の駆動特性の改善を図るものであり、ある特定の電圧ベクトルの選択で、すぐれた制御効果が得られたので、このPWMインバータの制御原理、制御システムおよびシミュレーション解析による制御特性について報告する。
gakkai-0000001484	平滑回路無し電圧形インバータ駆動誘導電動機の定常特性	電圧形インバータの平滑回路に使用されている電解コンデンサは、トランジスタらの半導体部品に比較して信頼性が低く、リップル電流などの影響で特性が劣下するので寿命の点で問題がある。この点に注目して本稿では、平滑回路無し電圧形インバータによる誘導電動機の運転について、静止座標系を用いて直流電圧に脈動分が存在することを考慮して状態方程式を解き定常解析を行い、また負荷特性を調べ平滑回路有りとの比較について述べている。その結果、電動機の性能に影響するモーターへの入力電流は実測値計算値共に一致し、T-S特性、効率曲線についても平滑回路が有る場合と比較すると良く一致していることが確認できた。
gakkai-0000001487	三相二重巻線交流電動機駆動用電圧形三相二重PWMインバータ	大容量化のために三相二重PWMインバータを構成する一方式として、交流電動機の巻線を三相二重にして、2組の三相インバータの電流を平衡させる結合リアクトルを用いる方式がある。この方式で、PWMパターンを巧妙に選択することにより、インバータ出力電圧の高調波成分を大幅に減小させることができる。これの定性的な検討結果について既に報告したが、本報では、定量的解析に基づき、偶数次調波を発生するPWMパターンを用いると多量の偶数次調波が結合リアクトルで消去されないで残り、特殊な偶数次調波を発生しないPWMパターンを用いると大部分の調波成分が結合リアクトルで吸収消去されて出力電圧の高調波成分が大幅に減小することを示す。
gakkai-0000001490	LCフィルター付きPWMインバータによるVF制御とベクトル制御の検討	電圧形インバータによるACモータ駆動では、從来LCフィルタを設けることはなされていなかったが、これは有害な振動などが生じる恐れがあるためと考えられる。しかしLCフィルタの動特性も配慮した制御系を構成することにより、フィルタの振動などの弊害を解消した優れた制御性を得ることができる。このようにフィルタを設けることにより、トルク脈動,EMIあるいはdv, dtによるコロナ発生などの問題を解消したVF制御やベクトル制御の構成について検討したので、紹介する。
gakkai-0000001493	鉄損の影響を考慮した誘導電動機のベクトル制御	交流電動機のベクトル制御では、電動機の鉄損は微小であるとの仮定のもとに同損失は無視されることが多い。しかし誘導電動機のトルク制御において、数%以下のトルク制御精度を問題とするとき同仮定が妥当でないことが確認され、また比較的簡単な方法で鉄損の影響を補償し良好な特性が得られた。制御の簡便化の上から、鉄損に着目した磁束は空隙磁束と2次鎖交磁束は等しいと近似する。同近似より導びかれる等価回路に基づき鉄損を補償し、トルク制御精度3%を得た。
gakkai-0000001496	電流形インバータ駆動誘導電動機のベクトル近似制御-II	前報までにおいて、我々は電流形インバータを用いた誘導電動機のベクトル近似制御について報告してきた。今回は新たな近似による望ましい固定子電流I^O_Sを用いることの妥当性をシミュレーションによって検証した。本制御法においては、このI^O_Sを用いることによって、制御プログラムに必要な二次界磁電流I^O_μの計算時間を短縮し、制御プログラムの高速化を図ることができた。さらに、この近似を用いて本制御法における加速、減速、逆転動作をシミュレートした結果についても報告する。
gakkai-0000001499	誘導モータのトルク特性の改善	誘導モータのトルク制御において、FAM制御を行うと、定常、過渡両特性が非常に改善されるが、その理論的な基礎はdrベクトル法の解析によっている。電流入力型制御される誘導モータの特性解析を行った所、トルクの比例推移がR_2, sf、即ちスベリ周波数の形になることである。又計算によると、トルク一転速特性が直線化でき、実測したところ、定格トルクの3倍を越えても直線的であることを示している。誘導モータのトルク特性は温度によって二次抵抗R_2が変わるための影響があり、ロータの温度が変化した場合のトルク特性について計算値と実測値を図示した。又温度補償については、二次電流帰還法を用いR_2/sfを変えないようにして行うことが出来る。
gakkai-0000001503	IR補償電圧制御方式静止レオナード速度制御系の安定性評価	速度発電機を用いないで直流電動機を速度制御する方法に、電機子電圧降下を補償した電圧制御方式静止レオナードがある。速度変動率を改善するため、電機子電流に比例した量を正帰還するので、従来のBode線図の位相余裕による安定判別法が使用できない。そこで、ゲイン余裕による安定性評価をシミュレーション例に適用している。その結果、電動機速度のステップ応答のオーバシュート量を2%以内とすると、ゲイン余裕が22.4dB以上必要であることが判った。発表は電機子降下補償系のブロック線図の等価変換による伝達関数の誘導、具体例によるシミュレーション結果および試作装置による実験結果等について述べている。
gakkai-0000001506	電気機器のパルス制御とマイクロ・プロセッサの選定基準に関する研究	これまで発表されている論文ではマイコン制御に関して、使用されるCPU、動作クロック周波数、メモリー容量等を明確に記載した例は乏しく、制御系構成上の経済性、冗長度等の比較検討が困難である。筆者らはこの点に着目して、制御系の全体に占める経済的比率等からマイクロ・プロセッサの選定基準について検討を加え、簡易的なマイクロ・プロセッサの選定基準を提案する。
gakkai-0000001509	規範モデルを用いたブラシレスモータの適応電流制御法	本論文は永久磁石形ブラシレスモータの電流制御系を対象にしたソフトウェア適応電流制御法について記したものである。ブラシレスモータの解析モデルは電機子抵抗,電機子インダクタンス,超電力係数を用いて記述でき、このモデルを用いて電流制御法が構築されている。従って、これらのパラメータが不正確,未知であると十分に制御が行われない。そこで、計算機シミュレーションによりパラメータ感度を調べ、同定すべきパラメータを決定した。そして、それらのパラメータ同定法について述べ、シミュレーションによりその妥当性を確認した。今回、提案したパラメータ同定法は規範モデルを用い、出力誤差法により同定するものである。
gakkai-0000001512	DSPを用いたACブラシレスサーボモータの可変構造制御	従来より可変構造系をACブラシスモータの位置決め制御に応用することが検討されてきた。しかしその制御系は速いサンプリングを必要としていたため実現には至っていなかった。そこで筆者らは、高速の演算素子(ディジタル シグナル プロセッサー)を用いて、その実現を試みた。その結果、高速なサンプリングを実現することができ又ACブラシレスサーボモータを用いた位置制御系を実現することができたので、その結果を報告する。
gakkai-0000001515	超広範囲速度制御のPIゲイン定数とシステムの安定性に関する検討	以前に、速度のみを直接フィードバックレPI回路を用いた簡易な制御回路構成でPWMインバータを用いて誘導電動機にインパルス的なトルクを発生させ速度制御する方式を提案し、この方式を用いると0.1rphの超低速から定格回転に至る10^6オーダの超広範囲な速度制御を、そのリニアリティも保ち実現した。この特性の実現のためには、特に低速時において積文ゲインをできるかぎり大きくする必要性がある。そこで本論文では、PI回路定数とシステムの安定性に関して解析を行ない、その確認をディジタルシミュレーション、及び実験で行なったのでその報告をする。
gakkai-0000001518	モデル規範適応制御によるサイクロコンバータの速度制御	モデル規範適応制御(MRAC)を速度制御に用いるト電動機定数や負荷定数が運転中に変化しても、これに適応して所定の制御特性を実現できる。この効果により、実プラントの適用においては現地での大巾な調整時間の軽減とプラント内での調整レベルの均一化がはかれる。この度、MRACの複雑な制御演算を処理するため高速16ビットCPUを用いたマルチCPU構成として、循環電流形サイクロコンバータに適用し、高速速度応答用途においても良好な運転特性を得ることが確認できた。今後、実プラントへの適用が期待される。
gakkai-0000001521	高効率フライホイールエネルギー貯蔵システム	現在のUPSのエネルギー貯蔵方式はバッテリーがほとんどである。しかし、バッテリーには寿命があり1年〜2年で交換するのが一般的である。そこで我々は、高効率,メンテナンスフリーを目的として内部真空,機械的接触点無しのフライホイール式エネルギー貯蔵システムを開発し、その基本特性を測定した。その結果、内部気圧0.02(Torr)において軸受損失は50(W)と小さく風損の影響は無視できる程度であることがわかった。また、エネルギー貯蔵効率は80(%),放出効率は91(%)が得られ、本システムが、メンテナンスフリーという大きな特長を持ち、且つ特性的にもバッテリーに代わるものとして有効であることが実証された。
